time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
10,secured_dos_drop,dos_drop,True,14.250710036571805,18.362422948934267,32.61313298550607,58.40437896393906,58.40437896393906,54.27777960738978,0.0,15.474747587059793,6.189899034823918,4.126599356549279,1.0,50.0,0.0,True,False,False,True,True,True
11,secured_dos_drop,dos_drop,True,13.838059588828585,18.93554424632979,32.773603835158376,59.85981220732033,59.85981220732033,55.52601886777442,0.0,16.251725023297173,6.50069000931887,4.333793339545913,1.0,50.0,7.105427357601002e-15,False,False,False,True,False,True
12,secured_dos_drop,dos_drop,True,17.346049085347946,14.930783629989824,32.27683271533777,60.48946051640829,60.48946051640829,55.975440068237006,0.0,16.927576680642314,6.771030672256926,4.5140204481712844,1.0,50.0,0.0,True,False,False,True,True,True
13,secured_dos_drop,dos_drop,True,19.909182380400914,18.823994642923033,38.73317702332395,61.60063581483531,61.60063581483531,57.94184240819349,0.0,13.720475274906816,5.488190109962726,3.658793406641818,1.0,50.0,7.105427357601002e-15,True,False,False,True,True,True
14,secured_dos_drop,dos_drop,True,22.488396656200447,18.98394465001931,41.47234130621976,58.49331450435742,58.49331450435742,55.769958792655395,0.0,10.212583918882595,4.085033567553039,2.723355711702026,1.0,50.0,0.0,False,False,False,True,False,True
15,secured_dos_drop,dos_drop,True,21.674429102991045,17.0680370870681,38.74246619005915,58.86802083086526,58.86802083086526,55.64793208833628,0.0,12.075332784483669,4.830133113793468,3.2200887425289784,1.0,50.0,0.0,True,False,False,True,True,True
16,secured_dos_drop,dos_drop,True,21.672885928007627,16.5811258484597,38.25401177646732,60.06513848056574,60.06513848056574,56.57535820790999,0.0,13.086676022459052,5.234670408983621,3.4897802726557474,1.0,50.0,0.0,True,False,False,True,True,True
17,secured_dos_drop,dos_drop,True,24.6574853752157,18.55413522572227,43.21162060093797,60.95312700253317,60.95312700253317,58.11448597827794,0.0,10.644903840957122,4.257961536382848,2.8386410242552325,1.0,50.0,0.0,True,False,False,True,True,True
18,secured_dos_drop,dos_drop,True,25.083459234242966,18.57992868564952,43.663387919892486,60.410209459861434,60.410209459861434,57.7307180134664,0.0,10.048092923981368,4.0192371695925475,2.6794914463950326,1.0,50.0,7.105427357601002e-15,True,False,False,True,True,True
19,secured_dos_drop,dos_drop,True,26.996039854145067,19.016617238295837,46.012657092440904,60.62674473113605,60.62674473113605,58.28849070894482,7.105427357601002e-15,8.768452583217087,3.5073810332868356,2.3382540221912236,1.0,50.0,-7.105427357601002e-15,True,False,False,True,True,True
20,secured_dos_drop,dos_drop,True,25.434917835075613,21.70638272402229,47.1413005590979,62.42971686633918,62.42971686633918,59.983570257180574,0.0,9.173049784344766,3.6692199137379067,2.446146609158605,1.0,50.0,0.0,True,False,False,True,True,True
21,secured_dos_drop,dos_drop,True,24.950296158560384,19.2510519004113,44.20134805897169,62.95994348173544,62.95994348173544,59.95856821409324,0.0,11.255157253658252,4.502062901463301,3.001375267642201,1.0,50.0,7.105427357601002e-15,True,False,False,True,True,True
22,secured_dos_drop,dos_drop,True,26.960585789359914,19.825685929393646,46.78627171875356,60.787122220710884,60.787122220710884,58.54698614039771,0.0,8.400510301174394,3.3602041204697572,2.240136080313172,1.0,50.0,0.0,True,False,False,True,True,True
23,secured_dos_drop,dos_drop,True,26.730031918471365,19.18966052806914,45.91969244654051,61.57507479045611,61.57507479045611,59.07021361542961,0.0,9.393229406349358,3.7572917625397437,2.5048611750264964,1.0,50.0,0.0,True,False,False,True,True,True
24,secured_dos_drop,dos_drop,True,30.059966315548497,22.264116102324188,52.32408241787269,61.43728280952418,61.43728280952418,59.979170746859936,0.0,5.467920234990893,2.1871680939963576,1.4581120626642385,1.0,50.0,0.0,True,False,False,True,True,True
25,secured_dos_drop,dos_drop,True,30.84408504544247,18.57405437558002,49.41813942102249,63.56699290194938,63.56699290194938,61.30317634500108,0.0,8.489312088556133,3.395724835422453,2.2638165569483024,1.0,50.0,0.0,True,False,False,True,True,True
26,secured_dos_drop,dos_drop,True,27.505143829938405,19.252370012293163,46.75751384223157,64.06161513735923,64.06161513735923,61.2929589301388,0.0,10.382460777076595,4.152984310830638,2.7686562072204257,1.0,50.0,0.0,True,False,False,True,True,True
27,secured_dos_drop,dos_drop,True,30.687391608715167,17.934452599867104,48.621844208582274,63.749042253093705,63.749042253093705,61.328690565971876,0.0,9.076318826706858,3.6305275306827434,2.4203516871218294,1.0,50.0,0.0,False,False,False,True,False,True
28,secured_dos_drop,dos_drop,True,27.230250615524337,22.24385785755431,49.474108473078644,64.1570764284269,64.1570764284269,61.80780155557118,0.0,8.809780773208956,3.5239123092835825,2.349274872855722,1.0,50.0,0.0,False,False,False,True,False,True
