time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
47,baseline,none,False,19.22132031914986,15.328654079211425,34.549974398361286,63.955575663579566,63.955575663579566,59.25067946114464,0.0,17.643360759130967,7.057344303652387,4.7048962024349255,1.0,50.0,0.0,True,False,True,False,False,True
48,baseline,none,False,17.46878650653865,19.848282720888744,37.317069227427396,66.17825208618055,66.17825208618055,61.56046282878004,7.105427357601002e-15,17.316709715251893,6.926683886100756,4.617789257400505,1.0,50.0,-7.105427357601002e-15,True,False,True,False,False,True
49,baseline,none,False,17.982053863552153,14.894655602710046,32.8767094662622,62.726854805288674,62.726854805288674,57.95083155104444,0.0,17.910087203415884,7.164034881366355,4.776023254244237,1.0,50.0,0.0,True,False,True,False,False,True
50,baseline,none,False,17.293549455362093,16.213037662377424,33.506587117739514,63.4372978708709,63.4372978708709,58.64838415036988,0.0,17.958426451878832,7.183370580751532,4.7889137205010215,1.0,50.0,0.0,True,False,True,False,False,True
51,baseline,none,False,14.860782122179039,19.42559007557084,34.286372197749884,62.23499609221015,62.23499609221015,57.7632162690965,7.105427357601002e-15,16.769174336676162,6.707669734670464,4.471779823113643,1.0,50.0,-7.105427357601002e-15,True,False,True,False,False,True
52,baseline,none,False,12.12650162598244,16.28207111321231,28.408572739194753,61.888059986366216,61.888059986366216,56.49626508749763,0.0,20.0,8.087692348302877,5.391794898868586,1.0,50.0,0.0,True,False,True,False,False,True
53,baseline,none,False,8.454966179450683,17.16349906171753,25.618465241168213,63.98084527148635,63.98084527148635,56.635893259359094,0.0,20.0,11.01742801819088,7.344952012127255,1.0,50.0,0.0,True,False,True,False,False,True
54,baseline,none,False,10.940371510698203,18.541184196503878,29.48155570720208,63.75364571871999,63.75364571871999,58.044809714112816,7.105427357601002e-15,20.0,8.563254006910741,5.7088360046071625,1.0,50.0,-7.105427357601002e-15,True,False,True,False,False,True
55,baseline,none,False,5.628516603042134,14.623687249275497,20.25220385231763,62.61054736257449,62.61054736257449,53.66720995847175,0.0,20.0,13.415006106154115,8.943337404102744,1.0,50.0,0.0,True,False,True,False,False,True
56,baseline,none,False,3.609075132153891,18.872504820677946,22.481579952831837,62.71412423131985,62.71412423131985,54.621106519924645,0.0,20.0,12.139526567092808,8.093017711395206,1.0,50.0,0.0,True,False,True,False,False,True
57,baseline,none,False,4.65002447023433,16.361373247618726,21.011397717853058,63.7849868700256,63.7849868700256,54.67555120915658,0.0,20.0,13.664153491303525,9.109435660869016,1.0,50.0,0.0,True,False,True,False,False,True
58,baseline,none,False,3.5824866087035336,17.414183271607193,20.996669880310726,60.4345813050782,60.4345813050782,52.659416735171206,0.0,20.0,11.662746854860481,7.775164569906989,1.0,50.0,0.0,True,False,True,False,False,True
59,baseline,none,False,1.785102631290026,13.069146472955033,14.85424910424506,63.185560795384404,63.185560795384404,49.854249104245056,3.331311691139348,20.0,15.0,10.0,0.9833434415443033,49.90006064926582,-3.331311691139348,True,False,True,False,False,True
60,baseline,none,False,0.5201730424617984,16.98994784455278,17.51012088701458,61.5642590657894,61.5642590657894,51.94260379427947,0.0,20.0,14.432482907264891,9.62165527150993,1.0,50.0,0.0,True,False,True,False,False,True
61,baseline,none,False,0.0,13.810476530461699,13.810476530461699,62.44994098743201,62.44994098743201,48.8104765304617,3.639464456970309,20.0,15.0,10.0,0.9818026777151485,49.89081606629089,-3.639464456970309,True,False,True,False,False,True
