time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
10,fdi_attack,fdi,False,17.24997818114051,18.431213897099678,35.68119207824019,60.1710356904695,66.47115731231538,55.24464125301747,0.0,18.473979140445117,7.389591656178048,4.926394437452032,1.0315006081092295,50.18900364865538,6.300121621845882,True,True,False,False,False,True
11,fdi_attack,fdi,False,18.702986497988924,15.50387520437745,34.206861702366375,59.60564892008265,67.58560360260161,54.25415215998856,0.0,20.0,8.02724514014114,5.3514967600940935,1.0398997734125948,50.23939864047557,7.979954682518958,True,True,False,False,False,True
12,fdi_attack,fdi,False,19.918802778215785,17.72936386755945,37.648166645775234,58.27813730409856,64.36264897514562,54.003820131399294,0.0,16.02868939762223,6.4114757590488916,4.274317172699262,1.0304225583552353,50.18253535013141,6.084511671047061,True,True,False,False,False,True
13,fdi_attack,fdi,False,17.49276893401519,15.16178239409514,32.65455132811033,58.140175279872004,66.23971336777961,52.70611046400429,0.0,20.0,8.151097223801571,5.434064815867714,1.040497690439538,50.24298614263723,8.09953808790761,True,True,False,False,False,True
14,fdi_attack,fdi,False,20.198454871261895,15.686882427432566,35.88533729869446,61.01506944052092,67.92623816078132,55.88852530258702,0.0,19.22454051725212,7.689816206900847,5.126544137933898,1.034555843601302,50.207335061607814,6.911168720260399,True,True,False,False,False,True
15,fdi_attack,fdi,False,18.76150717193292,20.889949883792607,39.65145705572553,60.048314871059375,66.67810129494998,55.72405179278346,0.0,16.215986543534672,6.486394617413868,4.324263078275912,1.033148932119453,50.198893592716715,6.6297864238906,True,True,False,False,False,True
16,fdi_attack,fdi,False,19.633340447524375,17.886056789343208,37.51939723686758,61.659130907109066,69.1848584159772,56.59265711845153,0.0,18.99927670746577,7.599710682986309,5.0664737886575395,1.0376286375443406,50.225771825266044,7.525727508868144,True,True,False,False,False,True
17,fdi_attack,fdi,False,26.19337575180299,16.662735171556864,42.85611092335985,59.68266216581302,66.93475377754645,55.830079309143166,0.0,14.447185712511958,5.778874285004783,3.852582856669856,1.0362604580586672,50.217562748352,7.252091611733427,True,True,False,False,False,True
18,fdi_attack,fdi,False,23.574542428815327,17.699616692477356,41.27415912129268,61.96207862751484,69.84430546013486,57.39085521330009,0.0,17.142087803305305,6.856835121322124,4.571223414214749,1.0394111341631,50.2364668049786,7.882226832620013,True,True,False,False,False,True
19,fdi_attack,fdi,False,23.440722789390612,16.790944573483905,40.23166736287452,62.33988265379048,68.95330848601886,57.74442007408739,0.0,17.2329846738866,6.893193869554641,4.595462579703095,1.033067129161142,50.19840277496685,6.613425832228373,True,True,False,False,False,True
20,fdi_attack,fdi,False,23.954362077012565,17.08928688464335,41.04364896165592,62.5917283382781,69.57033648110837,58.02745833516571,0.0,17.11601251167147,6.846405004668588,4.564270003112393,1.0348930407141512,50.20935824428491,6.978608142830261,True,True,False,False,False,True
21,fdi_attack,fdi,False,28.52643481576526,17.287331931213448,45.81376674697871,62.87087634025019,70.65347707234997,58.896522688190785,0.0,14.903826195222758,5.961530478089104,3.9743536520594027,1.038913003660499,50.233478021962995,7.78260073209978,True,True,False,False,False,True
22,fdi_attack,fdi,False,27.839108565131603,18.194549569286544,46.03365813441815,60.70751545568821,68.32864882338468,57.14031694545356,0.0,13.37699441337992,5.350797765351969,3.567198510234646,1.0381056668384823,50.2286340010309,7.621133367696473,True,True,False,False,False,True
23,fdi_attack,fdi,False,29.30940190056772,18.405964590363787,47.71536649093151,62.23445531210997,70.21934317889148,58.63381904203638,0.0,13.50238601277598,5.400954405110393,3.600636270073596,1.0399244393339075,50.239546636003446,7.984887866781506,True,True,False,False,False,True
24,fdi_attack,fdi,False,26.10047561812175,16.59831856237954,42.69879418050129,64.26584656107177,71.20765085796046,59.7044294926783,0.0,17.105314006475503,6.842125602590201,4.561417068393467,1.0347090214844434,50.20825412890666,6.941804296888691,True,True,False,False,False,True
25,fdi_attack,fdi,False,30.195732382398553,17.809871378310927,48.00560376070948,65.37397435571279,75.17513605428458,61.026849188740776,0.0,16.301719376145062,6.520687750458024,4.347125166972016,1.0490058084928588,50.29403485095715,9.801161698571782,True,True,False,False,False,True
26,fdi_attack,fdi,False,28.306437425749746,17.690664648733176,45.997102074482925,65.22536852263539,73.97863789624252,60.74832279115386,0.0,16.788921493055756,6.715568597222302,4.477045731481534,1.0437663468680356,50.26259808120821,8.753269373607118,True,True,False,False,False,True
27,fdi_attack,fdi,False,29.910373120596255,17.144564571559943,47.0549376921562,64.92616118559181,73.16297557036901,60.74887512507776,0.0,15.664822726927687,6.265929090771075,4.17728606051405,1.041184071923886,50.24710443154331,8.236814384777205,True,True,False,False,False,True
28,fdi_attack,fdi,False,27.029807800076522,17.126177992123267,44.155985792199786,63.517958875070455,71.56891967360687,59.13188945404532,0.0,16.44776032884425,6.579104131537701,4.386069421025134,1.0402548039926822,50.241528823956095,8.050960798536423,True,True,False,False,False,True
29,fdi_attack,fdi,False,30.44055312581649,22.185080197485718,52.62563332330221,64.11599213286752,71.07275384725939,61.16445284903437,0.0,11.068272314374308,4.427308925749724,2.9515392838331493,1.0347838085719594,50.20870285143176,6.956761714391881,True,True,False,False,False,True
30,fdi_attack,fdi,False,29.581713415906854,18.07703235740534,47.65874577331219,65.46033244122376,72.65905949053742,61.46028224646772,0.0,15.000188230335134,6.0000752921340545,4.000050194756037,1.0359936352465682,50.21596181147941,7.1987270493136535,True,True,False,False,False,True
31,fdi_attack,fdi,False,28.597393680035513,21.703298342622777,50.30069202265829,65.68246276465413,72.55684594939552,62.121478136376176,0.0,13.35369235604234,5.341476942416937,3.560984628277958,1.0343719159237068,50.20623149554224,6.874383184741383,True,True,False,False,False,True
32,fdi_attack,fdi,False,30.359031410918945,22.634158813243893,52.99319022416284,63.44872834011438,69.79628142213153,60.76023374843939,0.0,10.081854718781214,4.032741887512485,2.688494591674991,1.0317377654100857,50.19042659246051,6.347553082017143,True,True,False,False,False,True
33,fdi_attack,fdi,False,31.729741193795007,17.239745348785636,48.96948654258064,66.2904014234546,73.3964946162268,62.38208013167121,0.0,14.656204844187698,5.862481937675079,3.9083212917833867,1.0355304659638611,50.21318279578317,7.106093192772214,True,True,False,False,False,True
34,fdi_attack,fdi,False,26.43487516144424,22.925827858674197,49.360703020118436,63.829116337152385,73.19664511468315,60.01536560202203,0.0,14.301565256738828,5.720626102695532,3.8137507351303546,1.0468376438876539,50.28102586332592,9.367528777530765,True,True,False,False,False,True
35,fdi_attack,fdi,False,29.861333661359488,18.502275032354074,48.36360869371356,65.93022654178739,74.80194689528501,61.70009242953596,0.0,15.863002920942872,6.345201168377149,4.2301341122514335,1.0443586017674882,50.26615161060493,8.871720353497622,True,True,False,False,False,True
36,fdi_attack,fdi,False,26.03651432389351,19.785169714260622,45.82168403815413,65.35490444077494,73.8726513029906,60.866749678401106,0.0,16.830580358901884,6.732232143560753,4.488154762373836,1.0425887343110782,50.25553240586647,8.51774686221566,True,True,False,False,False,True
37,fdi_attack,fdi,False,30.96094255185259,19.782679734139208,50.7436222859918,64.43113127605386,72.33023737906291,60.97727286116248,0.0,12.951969055842666,5.180787622337067,3.4538584148913776,1.0394955305150453,50.23697318309027,7.8991061030090535,True,True,False,False,False,True
38,fdi_attack,fdi,False,24.935435256780757,17.648748500496737,42.58418375727749,63.72048099989007,72.09793551979718,58.99828071788692,0.0,17.70825105751181,7.083300423004723,4.72220028200315,1.0418872725995356,50.25132363559722,8.377454519907111,True,True,False,False,False,True
39,fdi_attack,fdi,False,28.1100541028571,20.59344724550374,48.70350134836084,65.5544734406094,74.48941638699074,61.42872703442862,0.0,15.471549023177941,6.188619609271177,4.1257464061807845,1.0446747147319067,50.26804828839144,8.934942946381327,True,True,False,False,False,True
40,fdi_attack,fdi,False,26.330961445843492,17.764006159153872,44.094967604997365,66.23346077436486,73.60057872361196,61.512562995386524,0.0,17.703366671168755,7.081346668467504,4.720897778978336,1.0368355897462356,50.221013538477415,7.3671179492470955,True,True,False,False,False,True
41,fdi_attack,fdi,False,23.96937289600271,19.327151146459705,43.296524042462416,64.79254922316825,72.62619121253242,60.09980247595705,0.0,17.597800302042,7.0391201208168015,4.692746747211202,1.039168209946821,50.23500925968092,7.833641989364168,True,True,False,False,False,True
42,fdi_attack,fdi,False,21.695074135080173,17.468077448218665,39.16315158329884,65.75579347012618,73.1427584349431,60.163950729468475,0.0,20.0,8.387764110986557,5.591842740657706,1.0369348248240846,50.22160894894451,7.386964964816919,True,True,False,False,False,True
